committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00502906,FACEBOOK INC. PAC,2017,M11,2.01711E+17,23,227E916F83E46616168,1191580,CCM,CAMPAIGN COMMITTEE,C00443218,C00443218,WICKER FOR SENATE,MS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 GENERAL,,,43010,5000,S,SENATE,,S8MS00196,"WICKER, ROGER FREDERICK",ROGER,WICKER,FREDERICK,,,MS,MISSISSIPPI,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,43057.07804,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.11172E+18,JACKSON,392050064,CONTRIBUTIONS,,2018,SB,4.11172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201711179086719421,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M4,2.01704E+17,23,B62434F42D3FE00999C,1159431,PTY,POLITICAL PARTY COMMITTEE,C00000935,C00000935,DCCC,DC,DCCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,42823,10000,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,42904.36783,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,WASHINGTON,200034024,CONTRIBUTIONS,,2018,SB,4.04242E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052346687,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M5,2.01705E+17,23,5CA56D933F31A9007B2,1163095,PTY,POLITICAL PARTY COMMITTEE,C00042366,C00042366,DSCC,DC,DSCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,42852,10000,,,,,,,,,,,,,G2017,CONTRIBUTION,GENERAL,2017,A,ADD,ITEMIZED DISBURSEMENTS,42904.36783,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.05182E+18,WASHINGTON,20002,CONTRIBUTIONS,,2018,SB,4.05182E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201705189054014751,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M6,2.01706E+17,23,8AA6AC7CA73C61AA2B1,1166965,PTY,POLITICAL PARTY COMMITTEE,C00075820,C00075820,NRCC,DC,NRCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,42885,10000,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,42908.11005,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.06202E+18,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4.06212E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201706209063543396,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2017,M8,2.01708E+17,23,D097E3512150DACBEF4,1179932,PTY,POLITICAL PARTY COMMITTEE,C00027466,C00027466,NRSC,DC,NRSC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,42944,10000,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,42966.07851,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.08182E+18,WASHINGTON,20002,CONTRIBUTIONS,,2018,SB,4.08182E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201708189070459413,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M4,2.01804E+17,23,D58FE6AC03C829FF0C5,1226413,PTY,POLITICAL PARTY COMMITTEE,C00000935,C00000935,DCCC,DC,DCCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,43181,15000,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43218.06435,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,WASHINGTON,200034024,CONTRIBUTIONS,,2018,SB,4.04272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111674405,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M7,2.01807E+17,23,ABD71D38BAD30BCB737,1251347,PTY,POLITICAL PARTY COMMITTEE,C00042366,C00042366,DSCC,DC,DSCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,43272,15000,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43309.06338,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07202E+18,WASHINGTON,20002,CONTRIBUTIONS,,2018,SB,4.07272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201807209117756181,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M7,2.01807E+17,23,FA3FB48E3B8DF79A898,1251347,PTY,POLITICAL PARTY COMMITTEE,C00027466,C00027466,NRSC,DC,NRSC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,43272,15000,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43309.06344,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07202E+18,WASHINGTON,20002,CONTRIBUTIONS,,2018,SB,4.07272E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201807209117756185,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2018,M9,2.01809E+17,23,25236D3DD690AF49054,1262689,PTY,POLITICAL PARTY COMMITTEE,C00075820,C00075820,NRCC,DC,NRCC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,43328,15000,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43364.06546,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.09202E+18,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4.09202E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201809209122028452,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,19E1C2B01469B5249D2,1327921,PAC,POLITICAL ACTION COMMITTEE,C00390674,C00390674,FREEDOM FUND,DC,FREEDOM FUND,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,UNCASHED 12/21/2018 CONTRIBUTION,,,43552,-2500,,,,,,,,,,,,,P2018,CONTRIBUTION,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,WASHINGTON,20001,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546405,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,AFF586C9A48D9A88CA2,1327921,CCM,CAMPAIGN COMMITTEE,C00445023,C00445023,GUTHRIE FOR CONGRESS,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43552,1000,H,HOUSE,2,H8KY02031,"GUTHRIE, S. BRETT",S. BRETT,GUTHRIE,,,,KY,KENTUCKY,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,BOWLING GREEN,421029639,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546405,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,F8B79B9D4CA33CF88BF,1327921,CCM,CAMPAIGN COMMITTEE,C00193342,C00193342,MCCONNELL SENATE COMMITTEE,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,43552,1000,S,SENATE,,S2KY00012,"MCCONNELL, MITCH",MITCH,MCCONNELL,,,,KY,KENTUCKY,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,LOUISVILLE,40201,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546407,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,E89A1876F1095DF06E3,1327921,CCM,CAMPAIGN COMMITTEE,C00666040,C00666040,MCSALLY FOR SENATE INC,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43552,1000,S,SENATE,,S8AZ00221,"MCSALLY, MARTHA ELIZABETH",MARTHA,MCSALLY,ELIZABETH,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,TUCSON,85710,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546408,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,11E3D704802BAE72751,1342188,CCM,CAMPAIGN COMMITTEE,C00442921,C00442921,ANDRE CARSON FOR CONGRESS,IN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,7,H8IN07184,"CARSON, ANDRE D.",ANDRE,CARSON,D.,,,IN,INDIANA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,INDIANAPOLIS,46206,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433272,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,DDE93AD13946C422B6B,1342188,CCM,CAMPAIGN COMMITTEE,C00307314,C00307314,BLUMENAUER FOR CONGRESS,OR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,3,H6OR03064,"BLUMENAUER, EARL FRANCIS",EARL,BLUMENAUER,FRANCIS,,,OR,OREGON,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,PORTLAND,97214,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433272,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,5F23AA01113116DE4F7,1342188,CCM,CAMPAIGN COMMITTEE,C00581074,C00581074,DARREN SOTO FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,9,H6FL09179,"SOTO, DARREN MICHAEL",DARREN,SOTO,MICHAEL,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,KISSIMMEE,34742,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433274,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,B938999BBE6DB9F2D30,1342188,CCM,CAMPAIGN COMMITTEE,C00255562,C00255562,FRIENDS OF JIM CLYBURN,SC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,6,H2SC02042,"CLYBURN, JAMES E.",JAMES,CLYBURN,E.,,,SC,SOUTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,COLUMBIA,29211,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,1E7451441350653FA83,1342188,CCM,CAMPAIGN COMMITTEE,C00461046,C00461046,FRIENDS OF PAT TOOMEY,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43643,1000,S,SENATE,,S4PA00121,"TOOMEY, PATRICK JOSEPH",PATRICK,TOOMEY,JOSEPH,,,PA,PENNSYLVANIA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,4D62D449B2F46D4891D,1342188,CCM,CAMPAIGN COMMITTEE,C00440362,C00440362,JIM RISCH FOR U S SENATE COMMITTEE,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,S,SENATE,,S8ID00092,"RISCH, JAMES E.",JAMES,RISCH,E.,,,ID,IDAHO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,BOISE,83702,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433278,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,E499694123CB0774521,1342188,CCM,CAMPAIGN COMMITTEE,C00629659,C00629659,JIMMY GOMEZ FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,34,H8CA34266,"GOMEZ, JIMMY",JIMMY,GOMEZ,,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,LOS ANGELES,90017,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433278,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,CE156286DBABEC34CA8,1342188,CCM,CAMPAIGN COMMITTEE,C00541888,C00541888,KATHERINE CLARK FOR CONGRESS,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,5,H4MA05084,"CLARK, KATHERINE M.",KATHERINE,CLARK,M.,,,MA,MASSACHUSETTS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,BELMONT,24789998,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433279,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,A37F9F1613B6D43114D,1342188,CCM,CAMPAIGN COMMITTEE,C00409219,C00409219,MATSUI FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,6,H6CA05195,"MATSUI, DORIS O.",DORIS,MATSUI,O.,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,SACRAMENTO,95812,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433280,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,84378EDA8658F778DE5,1342188,CCM,CAMPAIGN COMMITTEE,C00610964,C00610964,MCEACHIN FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,4,H6VA04061,"MCEACHIN, A. DONALD",A. DONALD,MCEACHIN,,,,VA,VIRGINIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,RICHMOND,23221,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433280,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,1EA80582798E86F8C01,1342188,CCM,CAMPAIGN COMMITTEE,C00330886,C00330886,MIKE CRAPO FOR US SENATE,ID,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43643,1000,S,SENATE,,S8ID00027,"CRAPO, MICHAEL DEAN",MICHAEL,CRAPO,DEAN,,,ID,IDAHO,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,BOISE,83701,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433281,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,D2B93779B090A27DEF0,1342188,CCM,CAMPAIGN COMMITTEE,C00608695,C00608695,MIKE JOHNSON FOR LOUISIANA,LA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,4,H6LA04138,"JOHNSON, MIKE",MIKE,JOHNSON,,,,LA,LOUISIANA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,METAIRIE,70006,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433281,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,C36544006866354FA03,1342188,CCM,CAMPAIGN COMMITTEE,C00458315,C00458315,MORAN FOR KANSAS,KS,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,43643,1000,S,SENATE,,S0KS00091,"MORAN, JERRY W.",JERRY,MORAN,W.,,,KS,KANSAS,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,HAYS,676011151,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433281,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,16793387464DF7041D0,1342188,CCM,CAMPAIGN COMMITTEE,C00669358,C00669358,SCANLON FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,5,H8PA07200,"SCANLON, MARY GAY",MARY,SCANLON,GAY,,,PA,PENNSYLVANIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,SWARTHMORE,190819998,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433283,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M7,2.01907E+17,23,98EBD44B9BB79A256E1,1342188,CCM,CAMPAIGN COMMITTEE,C00620443,C00620443,STEPHANIE MURPHY FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43643,1000,H,HOUSE,7,H6FL07140,"MURPHY, STEPHANIE N.",STEPHANIE,MURPHY,N.,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43673.10844,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.07182E+18,WINTER PARK,32790,CONTRIBUTIONS,,2020,SB,4.07262E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201907189151433283,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M10,2.0191E+17,23,0EFBEA3C1C9FE6913E2,1359180,CCM,CAMPAIGN COMMITTEE,C00502039,C00502039,COLLINS FOR CONGRESS,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43735,1000,H,HOUSE,9,H2GA09150,"COLLINS, DOUGLAS ALLEN",DOUGLAS,COLLINS,ALLEN,,,GA,GEORGIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43756.10432,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10162E+18,GAINESVILLE,30503,CONTRIBUTIONS,,2020,SB,4.10172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201910169164987896,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M10,2.0191E+17,23,48C171AC2EB32BA8317,1359180,CCM,CAMPAIGN COMMITTEE,C00607838,C00607838,DREW FERGUSON FOR CONGRESS INC.,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43735,1000,H,HOUSE,3,H6GA03113,"FERGUSON, A. DREW IV",A. DREW,FERGUSON,,,IV,GA,GEORGIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43756.10432,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10162E+18,NEWNAN,30271,CONTRIBUTIONS,,2020,SB,4.10172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201910169164987896,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M10,2.0191E+17,23,F9FE783FD0EE30AA3B8,1359180,CCM,CAMPAIGN COMMITTEE,C00546788,C00546788,JONI FOR IOWA,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43735,1000,S,SENATE,,S4IA00129,"ERNST, JONI KAY",JONI,ERNST,KAY,,,IA,IOWA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43756.10432,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10162E+18,DES MOINES,50393,CONTRIBUTIONS,,2020,SB,4.10172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201910169164987897,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M10,2.0191E+17,23,FD3521FC1A549B0DB50,1359180,CCM,CAMPAIGN COMMITTEE,C00200584,C00200584,UPTON FOR ALL OF US,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43735,1000,H,HOUSE,6,H6MI04113,"UPTON, FREDERICK STEPHEN",FREDERICK,UPTON,STEPHEN,,,MI,MICHIGAN,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43756.10432,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10162E+18,SAINT JOSEPH,490850490,CONTRIBUTIONS,,2020,SB,4.10172E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201910169164987900,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,A12E7BD65C108A2C848,1327921,CCM,CAMPAIGN COMMITTEE,C00476820,C00476820,JOHNSON FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,43552,1500,H,HOUSE,6,H0OH06189,"JOHNSON, WILLIAM L.",WILLIAM,JOHNSON,L.,,,OH,OHIO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,MARIETTA,45750,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546406,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2019,M4,2.01904E+17,23,D9E73FAF5A94CDAA23C,1327921,PAC,POLITICAL ACTION COMMITTEE,C00525543,C00525543,PROJECT WEST POLITICAL ACTION COMMITTEE,CO,PROJECT WEST POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,43552,1500,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,43578.11419,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.04202E+18,LONE TREE,80124,CONTRIBUTIONS,,2020,SB,4.04222E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201904199149546409,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
